"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_missense_mutation_frequency","tcga_nrSamplesInMutData"
"ASPSCR1_331",30,2,0.623406347086393,"no",-0.0664213537057241,0.215368010253706,0.126352709955234,0.227212296484608,22,1,NA,NA,"","yes",0,467
"URI1_384",31,2,0.626255699642264,"no",-0.318452648721173,0.272943033921984,-0.180198423820831,0.218642138132587,22,2,0.474732157639439,"no","","yes",0,467
"KPNA3_263",33,2,0.627207770309531,"no",-0.0661794087601656,0.181035842357085,-0.102807875263273,0.128608133564932,23,2,0.584003136145933,"no","","yes",0,467
"STK17B_343",32,2,0.632778452835879,"no",0.0410426014728887,0.141438527206309,0.240755458863838,0.039050155658578,23,2,0.328376785080685,"no","","yes",0,467
"NTSR1_95",31,2,0.633981657576239,"no",0.0289917313849825,0.258027703178318,-0.0880355733946308,0.127438009820693,23,1,NA,NA,"","yes",0,467
"MLLT1_369",32,2,0.635184181789036,"no",0.0459229614809804,0.243150453690151,0.381348635092903,0.363281965715542,24,1,NA,NA,"WT_Act","yes",0,467
"APEX1_174",33,2,0.637983688372317,"no",0.0293232783812455,0.0955941105298998,-0.109536670407579,0.0360819524075134,23,2,0.0718592983561162,"no","","yes",0,467
"CADM2_252",30,2,0.639752937151347,"no",-0.110100712969878,0.172777196321249,-0.0533742092963495,0.0726364546253505,21,2,0.763254844917592,"no","","yes",0.00214132762312634,467
"SEMA4C_140",31,2,0.641105783166512,"no",-0.0500773095431598,0.181897243993385,-0.067484456281899,0.098902424464206,24,2,0.284376523927916,"no","","yes",0,467
"IRF6_143",32,2,0.647992439469937,"no",-0.176304886647976,0.184339832676777,0.0232467024815555,0.0820847565762875,24,1,NA,NA,"","yes",0.00214132762312634,467
"SNRPA_206",34,2,0.65083674737071,"no",-0.245076090167091,0.292051171424521,-0.016803518429337,0.180341785407642,24,2,0.554781887016243,"no","","yes",0,467
"BMPR2_911",29,2,0.652046034423532,"no",0.0323007850930982,0.1404497272558,0.13760715464535,0.0775214338725421,23,1,NA,NA,"ST_LoF","yes",0,467
"ATP2B2_655",30,2,0.652819968075264,"no",-0.0569177766524051,0.13301508122792,0.0376536202392605,0.246117880483207,22,1,NA,NA,"","yes",0,467
"ORM1_102",33,2,0.65325900164936,"no",-0.0027970343982415,0.226196537011412,0.150766509367398,0.120226954888483,25,1,NA,NA,"","no",0,467
"CALCR_381",24,3,0.670169349685044,"no",-0.0149407503527069,0.0875014336567197,-0.0631971172036489,0.0547867026527232,17,1,NA,NA,"","yes",0,467
"DRD2_2",29,2,0.68013380462189,"no",-0.0683991108475158,0.191856442319017,-0.122970766688836,0.0480498035015271,21,1,NA,NA,"","yes",0,467
"ZAP70_470",32,2,0.683174883046761,"no",0.0322805903102969,0.145207310696072,0.0639414534206328,0.0335410064346721,25,1,NA,NA,"","yes",0,467
"GAPDH_106",33,2,0.689870411617066,"no",-0.204368737201957,0.284439184280929,-0.0144641148056552,0.0282263339792433,24,2,0.530166801886571,"no","","yes",0,467
"RABEPK_58",33,2,0.690092100464514,"no",-0.0619574582958634,0.163475248757461,0.0206629455430625,0.109134603878587,24,1,NA,NA,"","yes",0,467
"LIG4_339",31,2,0.690457118970905,"no",-0.16258243837176,0.228352548163718,0.0644526368893257,0.0902533550006213,23,1,NA,NA,"","yes",0,467
"CACNA1A_465",29,2,0.691863149400848,"no",-0.0085934222612833,0.100033793436118,0.0865496907257549,0.115036322020803,22,1,NA,NA,"","yes",0,467
"OR51B2_165",33,2,0.692194627591674,"no",0.00213019412184393,0.175465536966903,0.0455423454042722,0.118156494767471,0,0,NA,NA,"","no",0,467
"ZRANB3_604",33,2,0.696414430292696,"no",0.17808309336112,0.247717984082975,-0.0730376791486284,0.025152442903752,24,1,NA,NA,"","yes",0,467
"SH2D3C_769",31,2,0.700377637449737,"no",0.12247951067959,0.181008052241151,0.180916254868967,0.0815825886021729,22,2,0.743748742473305,"no","","yes",0,467
"LRP1B_2719",19,2,0.701259507605878,"no",0.049375835303077,0.159560322083847,0.0328521122693473,0.0954909967614717,16,2,0.854869735472629,"no","AML_LoF,AN_LoF,BRCA_LoF,CH_LoF,CLL_LoF,CM_LoF,COREAD_LoF,ESCA_LoF,GBM_LoF,HC_LoF,HNSC_LoF,LUAD_LoF,LUSC_LoF,MBL_LoF,MGCT_LoF,MM_LoF,NB_LoF,NSCLC_LoF,OS_LoF,OV_LoF,PAAD_LoF,PRAD_LoF,RCCC_LoF,RHBDS_LoF,SBCC_LoF,SCLC_LoF,ST_LoF,THCA_LoF,UCS_LoF,UVM_LoF","yes",0,467
"BAG6_782",31,2,0.702022087374805,"no",0.0246096698931831,0.244042934383974,-0.0370264886456977,0.0581271520871839,21,2,0.112336910642793,"no","","yes",0,467
"DSG3_715",29,2,0.704999838764741,"no",0.0582615204096769,0.183075713065005,-0.0124919352824397,0.0991202737416673,21,2,0.112138470081978,"no","","yes",0,467
"FLT1_437",33,2,0.706900256878933,"no",0.0408615518453767,0.162879582075451,-0.0904260190434063,0.176936120977284,25,1,NA,NA,"","yes",0,467
"COL3A1_895",28,2,0.707991737892098,"no",0.0206305654580066,0.167637764461939,0.149199902027509,0.0213596046589705,21,1,NA,NA,"","yes",0,467
"ABCA8_62",25,2,0.712078848133103,"no",0.127926518277124,0.177930897051201,-0.0947120800641718,0.14193374024398,21,1,NA,NA,"","yes",0,467
"SSRP1_387",29,2,0.718123418396847,"no",-0.944472417909383,0.178870260244844,-0.921949882072948,0.035658260836025,20,2,0.495652133699011,"no","","yes",0,467
"SLC2A3_274",30,2,0.725683291012275,"no",0.00433942538835104,0.112975487777493,0.0872650902255262,0.0750727256463738,23,1,NA,NA,"","yes",0,467
"EPB41L1_289",29,2,0.726368886961918,"no",0.131629089353385,0.220140001279524,0.221634233782835,0.116179394229419,21,1,NA,NA,"","yes",0.00214132762312634,467
"PCK1_305",29,2,0.726650478781355,"no",0.0809901945229909,0.242773280103119,0.239544083575633,0.0416783756295415,22,1,NA,NA,"","yes",0,467
"CSMD1_1625",16,2,0.726898510428255,"no",-0.0588298624410076,0.264124258753826,0.169094434225366,0.0818846141843345,10,2,0.519995728555205,"no","","yes",0,467
"TFAP2E_320",32,2,0.728468339725275,"no",0.00346761461640278,0.14514846752713,-0.0247948744488295,0.124926768989583,23,2,0.655179991134918,"no","","yes",0,467
"PHIP_667",30,2,0.731025255281551,"no",0.113860531566258,0.152348527265855,0.0760516390696894,0.0247827895052956,23,1,NA,NA,"","yes",0,467
"SERPINE1_206",29,2,0.732827177173606,"no",-0.091077921820775,0.157034619974607,-0.210262223701911,0.135151758224297,21,2,0.53202733367487,"no","","yes",0,467
"SLC10A2_263",29,2,0.738465255026568,"no",-0.00632743988001728,0.169850385380561,-0.0869728505130248,0.131446708632238,22,1,NA,NA,"","no",0.00214132762312634,467
"CHFR_491",32,2,0.739123904575506,"no",-0.00773463470685806,0.167997985139561,-0.035764188424542,0.283378615151411,23,2,0.469299932510315,"no","","yes",0,467
"KRT85_403",31,2,0.739937789463921,"no",0.0209262707470373,0.282377281588312,-0.0396334763717891,0.0179012620813076,22,2,0.458970164906568,"no","","no",0,467
"STEAP1_81",28,2,0.740935756566293,"no",0.0241767433242554,0.170761574673501,0.0937129173312296,0.165535681694341,19,2,0.47830585356931,"no","","yes",0,467
"EML1_268",30,2,0.742202221853027,"no",0.0885174063277279,0.144615513907202,0.145919738752589,0.00140221101840401,22,1,NA,NA,"","yes",0,467
"LHCGR_206",30,2,0.744809013028628,"no",0.0862027678426029,0.126870588917324,0.210081475089348,0.137097098668664,23,2,0.149079984174392,"no","","no",0.00856531049250535,467
"CABLES2_101",31,2,0.746822996411352,"no",0.122371869793481,0.112432820581728,0.0866988707017564,0.0891121935588956,23,1,NA,NA,"","yes",0,467
"TLE2_180",30,2,0.748824779745364,"no",0.0915282483074692,0.174934392604542,0.0804760482909692,0.0119228642818051,21,2,0.443513213724398,"no","","yes",0,467
"MFN1_120",31,2,0.753100518201494,"no",-0.000584314002024671,0.278212585737856,-0.466229694492265,0.51760135719939,24,1,NA,NA,"","yes",0,467
"CNNM1_658",33,2,0.766324326368207,"no",0.0534160208340636,0.160897333221574,0.163228376466364,0.0832228013105191,24,2,0.623860989251162,"no","","yes",0,467
"CSMD3_2078",22,2,0.77349712358688,"no",-0.0833995366622095,0.159116697628108,-0.223868223285498,0.155362814395337,15,1,NA,NA,"","yes",0,467
"MGAT4C_327",33,2,0.781767940940653,"no",0.0180266027183202,0.153057035523999,0.251468607117592,0.0438996046990839,24,1,NA,NA,"","yes",0,467
"EIF2AK1_400",27,2,0.783098223030401,"no",0.0495380782061813,0.0875507043180408,0.0403697729202877,0.0481821350593564,19,1,NA,NA,"","yes",0,467
"SIRT6_321",33,2,0.787006424875467,"no",-0.081076705674722,0.187091291011821,-0.155391320975044,0.0846071374151914,25,1,NA,NA,"","yes",0,467
"PITPNM2_534",32,2,0.796989850939976,"no",0.0565354269073083,0.0857075013343288,0.152675170387688,0.0642537129941099,25,1,NA,NA,"","yes",0,467
"KCNJ4_194",31,2,0.798054300801638,"no",0.0122407501853691,0.228002309769502,0.056880687125375,0.220350286946412,24,1,NA,NA,"","yes",0.00214132762312634,467
"EPAS1_673",29,2,0.798127075231083,"no",-2.51830494193504e-05,0.231845552028292,0.290945408561059,0.313063993785321,24,1,NA,NA,"BRCA_Act,PCPG_Act,SSCC_Act","yes",0,467
"FMN2_1081",23,2,0.802041411573429,"no",0.00464218480578309,0.157882494315178,-0.0028082993484185,0.166567808073139,16,1,NA,NA,"","yes",0,467
"IGF1R_241",30,2,0.806019005073513,"no",-0.0516765561111552,0.20713030769286,0.0830204943121438,0.0154994323062928,24,1,NA,NA,"","yes",0,467
"USF1_140",30,2,0.810374344817304,"no",-0.0652024608890528,0.124682240915193,-0.080592261202463,0.0653273377167179,22,1,NA,NA,"","yes",0,467
"C7_590",27,2,0.811687092221389,"no",-0.200619359701473,0.443581830256042,-0.0089088340881715,0.284624081260816,19,1,NA,NA,"","yes",0.00642398286937901,467
"HECW2_216",29,2,0.820235472634227,"no",0.01602420819838,0.284157686479285,0.128219929742007,0.0991813290628787,23,1,NA,NA,"","yes",0.00214132762312634,467
"OBSCN_5123",22,2,0.824952829963347,"no",0.047439747764098,0.216491231982283,0.218111566270692,0.125994837382788,14,2,0.397925121583074,"no","","yes",0,467
"OBSCN_3382",22,2,0.824952829963347,"no",0.047439747764098,0.216491231982283,0.218111566270692,0.125994837382788,14,2,0.397925121583074,"no","","yes",0,467
"OBSCN_5127",22,2,0.824952829963347,"no",0.047439747764098,0.216491231982283,0.218111566270692,0.125994837382788,14,2,0.397925121583074,"no","","yes",0,467
"WDR3_396",27,2,0.826499621998819,"no",-0.52089349604396,0.322364935509551,-0.193906950873143,0.00339345407432651,19,2,0.528116045079475,"no","","yes",0.00214132762312634,467
"MYO9B_1580",23,2,0.829412193846714,"no",0.0415608824130656,0.161134779218616,0.252199733515647,0.181298929978984,19,1,NA,NA,"","yes",0,467
"WDR87_1851",27,2,0.829963177196792,"no",0.15413525027292,0.178114764704419,0.266454541326248,0.0830158177209745,20,2,0.483176803081384,"no","","yes",0,467
"SHD_110",32,2,0.838229790328825,"no",0.0704825281696152,0.151196744488066,0.167251444832052,0.110060714701714,23,2,0.818119084526588,"no","","yes",0,467
"ABCA13_3759",22,2,0.843677240418914,"no",0.0934063066757066,0.161931419103665,0.122598389859702,0.0720077499451312,15,1,NA,NA,"","yes",0,467
"PSG11_324",33,2,0.847762866316482,"no",0.177046907693258,0.139779238812948,0.224264177363124,0.0607978871645755,24,1,NA,NA,"","no",0,467
"SDSL_145",33,2,0.854902445023111,"no",-0.0688336021756756,0.324620538646659,0.152363007357566,0.0897670601442635,23,2,0.169738059243077,"no","","yes",0,467
"ONECUT2_216",31,2,0.855806379250962,"no",0.0168066434910936,0.119448427781037,0.155439350941008,0.122523637146154,24,1,NA,NA,"","yes",0,467
"RXRA_66",33,2,0.857786183997692,"no",-0.173097907885639,0.123162981776494,-0.112246921060962,0.128597830143615,24,2,0.52691624677615,"no","BLCA_LoF","yes",0,467
"KIAA1549_940",29,3,0.859907336295996,"no",-0.12893436866979,0.311492238500357,-0.383647241786654,0.160338673134072,21,1,NA,NA,"","yes",0,467
"TRIM29_397",30,2,0.864313008793615,"no",-0.0895575412867332,0.189150079692497,0.0561920808199075,0.167575265635984,21,1,NA,NA,"","yes",0,467
"HGF_197",27,2,0.869261805364389,"no",0.118741741875837,0.125427009005814,0.261145269389992,0.0171796627860999,21,2,0.560751423750533,"no","BC_Act","yes",0,467
"ARHGAP11A_460",32,2,0.869872472036508,"no",-0.136896601821395,0.19554373017797,0.014301146171285,0.00310670650741465,22,2,0.468265885580681,"no","","yes",0,467
"DUSP11_135",34,2,0.869877719789074,"no",-0.0552657592534521,0.176134257367775,0.022523960336724,0.160826612323928,25,1,NA,NA,"","yes",0,467
"RGPD3_938",26,2,0.871894165229039,"no",-0.57153233417929,0.335180606262898,-0.79301222873895,0.0982948118636606,20,1,NA,NA,"CM_ambiguous,THCA_ambiguous","yes",0.00214132762312634,467
"PLOD1_669",31,2,0.875431200683691,"no",0.0339364038516857,0.177366206195869,0.217214852653325,0.0454862965919215,23,2,0.720377859029546,"no","","yes",0,467
"FGFR3_402",32,2,0.877584727690368,"no",-0.00792255226522324,0.0955520791203386,-0.0343988317520271,0.0134505987343451,23,2,0.0443562281754398,"no","BLCA_Act,HNSC_Act,LUSC_Act,MESO_Act,MM_Act","yes",0,467
"ITGA11_343",32,2,0.879796017838883,"no",0.00410919584315086,0.210279715946453,0.06911409858135,0.196436797097651,25,1,NA,NA,"","yes",0,467
"CHD6_2345",30,3,0.887696458232148,"no",0.0401024930692797,0.139669924623494,-0.0698793001503821,0.115198575241574,23,2,0.573998286269049,"no","","yes",0,467
"INPP5F_407",30,2,0.893038096299274,"no",-0.0362351523499309,0.130262436815265,0.0274886213744639,0.0534794700035889,23,2,0.303176754512624,"no","","yes",0.00428265524625268,467
"TRPM6_219",28,2,0.900831527209024,"no",-0.0387683673330153,0.161200275996198,0.135001069337387,0.296319406103859,21,1,NA,NA,"","yes",0,467
"TRPM6_1951",28,2,0.900831527209024,"no",-0.0387683673330153,0.161200275996198,0.135001069337387,0.296319406103859,21,1,NA,NA,"","yes",0,467
"CHRD_500",31,2,0.91495456498352,"no",0.0380228268139178,0.134420864038523,0.346008173579857,0.0196726804055219,23,1,NA,NA,"","yes",0,467
"GSR_384",33,2,0.91807871200517,"no",0.0475772122218504,0.110314650799388,0.215908743448884,0.00866047234891854,25,1,NA,NA,"","yes",0,467
"FRMD3_249",33,2,0.919862815675636,"no",-0.0103653475823495,0.20233992857709,0.189148065395499,0.182885253619828,24,1,NA,NA,"","yes",0,467
"GPR98_5453",25,2,0.920032882372324,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0,467
"TDRD5_670",26,2,0.92219749672288,"no",-0.0740923243343164,0.2064183149794,0.113547134836411,0.141536508446817,19,1,NA,NA,"","yes",0,467
"MAST2_1310",31,2,0.941644770675767,"no",-0.0407933920776246,0.235174166936386,0.182928787160662,0.155960707481102,22,2,0.557920550130709,"no","","yes",0,467
"SMAD9_103",32,2,0.943564929762305,"no",0.00266817849684416,0.12689007556965,0.192002909332815,0.26654602057797,25,1,NA,NA,"","yes",0,467
"EBF1_546",30,2,0.94945658875201,"no",0.0479122648859691,0.157990290193179,0.049900122016158,0.162332628694889,22,2,0.192655650372652,"no","DLBCL_ambiguous,LUSC_ambiguous,NHLY_ambiguous","yes",0,467
"TBC1D8_1002",30,2,0.951584582330976,"no",-0.0531787939111464,0.138949903015469,-0.0209389639672294,0.0961568773786496,22,1,NA,NA,"","yes",0,467
"ARHGAP23_726",32,2,0.952529883634833,"no",-0.0160300517619836,0.179615570540426,0.0172454692337759,0.0197790985265871,23,1,NA,NA,"","yes",0,467
"EP400_507",27,2,0.957079113590681,"no",-0.768522990674334,0.336803208855588,-0.68801612431033,0.0545515520910386,21,1,NA,NA,"","yes",0,467
"PRR5_311",33,2,0.957188243132741,"no",-0.19707415115667,0.27608861038113,0.0189447280622632,0.01634455557905,24,1,NA,NA,"","yes",0,467
"RPTOR_788",30,2,0.958226096198359,"no",-0.161055964029425,0.316968753660083,0.0864472022614387,0.0134759929619463,23,2,0.468829443061496,"no","","yes",0,467
"MED15_687",28,2,0.96012559740757,"no",-0.0760302809258695,0.2167866885953,0.00591255030277599,0.121493249996722,20,2,0.310270570671011,"no","","yes",0,467
"ALDH6A1_492",34,2,0.971481018383995,"no",-0.221598559767638,0.15117558307667,-0.172273378366311,0.010081775969902,24,2,0.601972090340708,"no","","yes",0,467
"ZNF148_292",32,2,0.973376316491116,"no",-0.256639001628069,0.261033630192873,0.123795695807647,0.14036004223759,24,2,0.882150977548843,"no","ESCA_Act","yes",0,467
"GPRC6A_125",28,2,0.992498821669223,"no",-0.124564328679453,0.229400595370161,0.274663834377917,0.00825265276051201,21,1,NA,NA,"","no",0.00214132762312634,467
